Symbol,Expiry,Strike Price,Call Bid Price,Call Ask Price,Put Bid Price,Put Ask Price
SHREECEM,28-Oct-25,26250,3605.45,4653.6,0,0
SHREECEM,30-Sep-25,26500,3231.65,3480.75,7.35,0
SHREECEM,28-Oct-25,26500,3357.55,4405.7,0,0
SHREECEM,30-Sep-25,26750,3002.55,3258.6,6.15,0
SHREECEM,28-Oct-25,26750,3109.6,4131.55,0,0
SHREECEM,30-Sep-25,27000,2733.25,2984.7,6.3,35.6
SHREECEM,28-Oct-25,27000,2861.65,3883.6,0,0
SHREECEM,30-Sep-25,27250,2475.5,2715.95,5.35,30.7
SHREECEM,28-Oct-25,27250,2613.75,3656.7,0,0
SHREECEM,30-Sep-25,27500,2268.9,2525.45,15.3,0
SHREECEM,28-Oct-25,27500,2359.4,3404.6,44,427.05
SHREECEM,30-Sep-25,27750,2031.9,2223.3,22.05,47.5
SHREECEM,28-Oct-25,27750,2161.9,3166.05,0,426.55
SHREECEM,30-Sep-25,28000,1805.5,1990.8,43.65,44.7
SHREECEM,28-Oct-25,28000,2078.7,2300,205,321.05
SHREECEM,25-Nov-25,28000,0,0,335.1,630
SHREECEM,30-Sep-25,28250,1570.35,1785.5,56.6,62.95
SHREECEM,28-Oct-25,28250,1827.05,2849.35,0,651.65
SHREECEM,30-Sep-25,28500,1351.15,1535.3,85.3,88.95
SHREECEM,28-Oct-25,28500,1589.8,2619.2,274.7,655.8
SHREECEM,30-Sep-25,28750,1126.8,1320.45,37.15,189.75
SHREECEM,28-Oct-25,28750,1333.65,2389.75,0,651.1
SHREECEM,30-Sep-25,29000,997.3,1098.75,174.35,181.05
SHREECEM,28-Oct-25,29000,1322.95,2130.95,460.5,566
SHREECEM,25-Nov-25,29000,0,0,521.45,0
SHREECEM,30-Sep-25,29250,850.75,872.7,236.65,257.35
SHREECEM,28-Oct-25,29250,1089.1,0,469.05,1205.85
SHREECEM,30-Sep-25,29500,698.65,709.6,332.65,341.75
SHREECEM,28-Oct-25,29500,813.55,0,637.25,1208.45
SHREECEM,30-Sep-25,29750,560.3,575.4,438.5,449.95
SHREECEM,28-Oct-25,29750,572.6,0,670.85,1211.05
SHREECEM,30-Sep-25,30000,451.2,457.7,572.75,585.65
SHREECEM,28-Oct-25,30000,411.85,0,865.95,1100
SHREECEM,25-Nov-25,30000,0,0,916.2,0
SHREECEM,30-Sep-25,30250,345.5,354.7,712.8,743.55
SHREECEM,28-Oct-25,30250,442.5,1104.15,0,1651.75
SHREECEM,30-Sep-25,30500,265.2,270.5,883.7,903.8
SHREECEM,28-Oct-25,30500,445.35,952.5,1081.3,1576.15
SHREECEM,30-Sep-25,30750,201.65,208.05,1065.65,1131.95
SHREECEM,28-Oct-25,30750,419.15,978,0,1828.95
SHREECEM,30-Sep-25,31000,154.55,157.05,1252.35,1304.5
SHREECEM,28-Oct-25,31000,500.05,619.95,1016.8,1766
SHREECEM,30-Sep-25,31250,115.2,122.65,1409.15,1565.75
SHREECEM,28-Oct-25,31250,225,750.3,1117.45,2097.7
SHREECEM,30-Sep-25,31500,88.15,89.55,1684.75,1733.75
SHREECEM,28-Oct-25,31500,0,0,1260.95,2296.05
SHREECEM,30-Sep-25,31750,54.55,80.35,1856.3,2104.25
SHREECEM,28-Oct-25,31750,0,0,1414.65,2543.95
SHREECEM,30-Sep-25,32000,50.05,50.9,2098.35,2322.05
SHREECEM,28-Oct-25,32000,120,0,1578.1,2781.7
SHREECEM,30-Sep-25,32250,37.5,39.65,2316.65,2530.05
SHREECEM,28-Oct-25,32250,0,0,1763.95,3029.65
SHREECEM,30-Sep-25,32500,29.85,32.15,2573.95,2758.85
SHREECEM,28-Oct-25,32500,0,0,2040.45,3243.65
SHREECEM,30-Sep-25,32750,20.55,39.15,2783.7,3014.5
SHREECEM,28-Oct-25,32750,0,0,2286.9,3498.65
SHREECEM,30-Sep-25,33000,20.05,25.75,3026.4,3265.35
SHREECEM,28-Oct-25,33000,120,0,2537.45,3746.6
SHREECEM,30-Sep-25,33250,12.1,22.95,3273,3500.6
SHREECEM,28-Oct-25,33250,0,0,2783.05,4012.6
SHREECEM,30-Sep-25,33500,11.15,21,3527.1,3755.55
SHREECEM,28-Oct-25,33500,1.15,0,3018.3,4241.8
SHREECEM,30-Sep-25,33750,7.15,21,0,0
SHREECEM,30-Sep-25,34000,9.45,11.95,4013.25,4254.9
SHREECEM,28-Oct-25,34000,1.15,0,3486.3,5390
SHREECEM,30-Sep-25,34500,5.4,14.15,4516.8,4761.35
SHREECEM,28-Oct-25,34500,20,0,3940.7,5880.8
SHREECEM,30-Sep-25,35000,5.6,14.95,5011.3,5245.15
SHREECEM,28-Oct-25,35000,0,0,4375.4,6354.3
SHREECEM,30-Sep-25,36000,0,0,6009.65,6248.2
SBICARD,30-Sep-25,640,254.7,262.7,0,0.45
SBICARD,28-Oct-25,640,234.65,279.4,0,3.2
SBICARD,25-Nov-25,640,0,0,0,18.45
SBICARD,30-Sep-25,660,235.1,242.05,0.1,0.35
SBICARD,28-Oct-25,660,215.95,257.7,0.05,3.3
SBICARD,30-Sep-25,680,214.45,222.35,0.05,0.15
SBICARD,28-Oct-25,680,197.25,236.5,0.05,3.45
SBICARD,25-Nov-25,680,0,0,0.05,0
SBICARD,30-Sep-25,690,204.35,212.9,0,0.65
SBICARD,28-Oct-25,690,187.85,226,0.05,3.55
SBICARD,30-Sep-25,700,195.15,202.1,0.1,0.15
SBICARD,28-Oct-25,700,178.55,215.35,0.1,2.6
SBICARD,25-Nov-25,700,0,0,0.05,0
SBICARD,30-Sep-25,710,186.05,192.65,0.05,0.5
SBICARD,28-Oct-25,710,168.8,205.1,0.05,3.75
SBICARD,30-Sep-25,720,174.65,182.45,0.2,0.3
SBICARD,28-Oct-25,720,158.75,194.85,0.2,3.85
SBICARD,25-Nov-25,720,0,0,0.05,0
SBICARD,30-Sep-25,730,166.25,172,0.2,0.5
SBICARD,28-Oct-25,730,148.75,187.65,0.25,4.1
SBICARD,30-Sep-25,740,154.75,162.7,0.3,0.4
SBICARD,28-Oct-25,740,149.5,169.7,0.3,4.4
SBICARD,25-Nov-25,740,0,0,0.05,0
SBICARD,30-Sep-25,750,146.15,152.1,0.3,0.45
SBICARD,28-Oct-25,750,139.65,147.95,0.75,1.75
SBICARD,30-Sep-25,760,136.05,142.6,0.3,0.45
SBICARD,28-Oct-25,760,129.85,148.95,0.6,5.15
SBICARD,25-Nov-25,760,0,0,0.05,0
SBICARD,30-Sep-25,770,125.7,132.65,0.35,0.45
SBICARD,28-Oct-25,770,120.3,137.5,0.85,5.3
SBICARD,30-Sep-25,780,117.15,120.25,0.35,0.45
SBICARD,28-Oct-25,780,110.3,127.95,1.15,5.95
SBICARD,25-Nov-25,780,0,0,0.05,0
SBICARD,30-Sep-25,790,106.2,111.8,0.45,0.55
SBICARD,28-Oct-25,790,100.8,120.85,1.65,6.9
SBICARD,30-Sep-25,800,97.9,99.95,0.6,0.7
SBICARD,28-Oct-25,800,92.2,98.25,3.25,3.85
SBICARD,25-Nov-25,800,0,0,2.2,0
SBICARD,30-Sep-25,810,87.9,90.25,0.7,0.8
SBICARD,28-Oct-25,810,81.85,95.25,2.6,9
SBICARD,30-Sep-25,820,78.1,80.85,0.9,1
SBICARD,28-Oct-25,820,72.75,86.15,3.45,5.95
SBICARD,25-Nov-25,820,0,0,0.05,0
SBICARD,30-Sep-25,830,68.65,70.25,1.1,1.2
SBICARD,28-Oct-25,830,64.75,85.45,5.15,10.7
SBICARD,30-Sep-25,840,59.25,60.7,1.55,1.65
SBICARD,28-Oct-25,840,56.4,69.3,6.75,11
SBICARD,25-Nov-25,840,0,0,8.15,0
SBICARD,30-Sep-25,850,49.95,51.35,2.2,2.3
SBICARD,28-Oct-25,850,50.85,56.4,10.15,12.95
SBICARD,30-Sep-25,860,41.4,42.45,3.25,3.35
SBICARD,28-Oct-25,860,44.75,47.15,12.9,15.2
SBICARD,25-Nov-25,860,0,0,12.5,0
SBICARD,30-Sep-25,870,32.75,34.25,5,5.1
SBICARD,28-Oct-25,870,34.35,47.2,13.85,22.45
SBICARD,30-Sep-25,880,25.8,26.25,7.45,7.65
SBICARD,28-Oct-25,880,32.55,34.95,19.2,24.45
SBICARD,25-Nov-25,880,0,0,18.05,0
SBICARD,30-Sep-25,890,19.4,19.75,11,11.2
SBICARD,28-Oct-25,890,24.2,35.75,19.85,29.95
SBICARD,30-Sep-25,900,14.2,14.5,15.6,15.95
SBICARD,28-Oct-25,900,23.5,24.45,30.85,32.4
SBICARD,25-Nov-25,900,0,63.7,0,0
SBICARD,30-Sep-25,910,10.3,10.4,20.95,22.25
SBICARD,28-Oct-25,910,15,28.05,28.95,44.8
SBICARD,30-Sep-25,920,7.3,7.5,27.95,29.55
SBICARD,28-Oct-25,920,16.05,16.9,35.8,48.55
SBICARD,30-Sep-25,930,5.2,5.3,33.8,39.25
SBICARD,28-Oct-25,930,8.95,17.3,42.25,61.05
SBICARD,30-Sep-25,940,3.8,3.9,42.05,46
SBICARD,28-Oct-25,940,10.25,12,51.05,63.4
SBICARD,30-Sep-25,950,2.85,2.9,53.4,54.5
SBICARD,28-Oct-25,950,4.9,11.9,57.2,71.6
SBICARD,30-Sep-25,960,2.1,2.2,62.15,63.9
SBICARD,28-Oct-25,960,6.7,9.9,61.9,80.5
SBICARD,30-Sep-25,970,1.55,1.6,69.25,76.2
SBICARD,28-Oct-25,970,4.95,9.05,69.85,89.8
SBICARD,30-Sep-25,980,1.15,1.25,81.35,82.75
SBICARD,28-Oct-25,980,5.15,5.65,78.55,97.2
SBICARD,25-Nov-25,980,0,0,0,0
SBICARD,30-Sep-25,990,0.7,1.45,88.65,95.45
SBICARD,28-Oct-25,990,2.7,8.65,89.05,108.6
SBICARD,30-Sep-25,1000,0.8,0.85,100.7,104.7
SBICARD,28-Oct-25,1000,2.5,4.2,104.15,115.25
SBICARD,25-Nov-25,1000,1.1,0,0,0
SBICARD,30-Sep-25,1010,0.4,0.95,107.9,114.1
SBICARD,28-Oct-25,1010,0.55,5.9,103.55,126.3
SBICARD,30-Sep-25,1020,0.4,0.75,117.7,124.1
SBICARD,28-Oct-25,1020,0.5,5.45,113.5,135.6
SBICARD,25-Nov-25,1020,0.05,0,0,0
SBICARD,30-Sep-25,1040,0.15,0.7,137.65,143.65
SBICARD,28-Oct-25,1040,0.1,7.45,126.4,169.4
SBICARD,25-Nov-25,1040,0.05,0,0,0
SBICARD,30-Sep-25,1060,0.05,1.15,157.5,163.7
SBICARD,28-Oct-25,1060,0.1,9.45,146.4,195
SBILIFE,30-Sep-25,1520,290.2,305.3,0,0.8
SBILIFE,28-Oct-25,1520,279.95,348,0.2,12.6
SBILIFE,30-Sep-25,1560,251.35,267.25,0,1.45
SBILIFE,28-Oct-25,1560,261.55,308.45,0.25,13.15
SBILIFE,30-Sep-25,1600,211.1,225.9,0.3,0.6
SBILIFE,28-Oct-25,1600,222.6,269.5,1.05,15.25
SBILIFE,30-Sep-25,1620,192.6,207.5,0.2,1.55
SBILIFE,28-Oct-25,1620,202.35,250.95,0.75,15.7
SBILIFE,30-Sep-25,1640,170.45,187.9,0.4,1.85
SBILIFE,28-Oct-25,1640,183.2,218.35,1.45,9.1
SBILIFE,30-Sep-25,1660,151.6,165.4,0.8,0.9
SBILIFE,28-Oct-25,1660,163.9,211.55,3.85,11.2
SBILIFE,30-Sep-25,1680,131.5,147.85,1.25,1.3
SBILIFE,28-Oct-25,1680,148.25,193.05,6.6,10.95
SBILIFE,30-Sep-25,1700,119.3,121.9,1.8,1.9
SBILIFE,28-Oct-25,1700,127.2,164.35,8.6,19.2
SBILIFE,30-Sep-25,1720,96.9,108.95,2.6,2.75
SBILIFE,28-Oct-25,1720,107.35,159.75,12.75,24.45
SBILIFE,25-Nov-25,1720,0,0,19.2,0
SBILIFE,30-Sep-25,1740,81.8,84.9,4.1,4.2
SBILIFE,28-Oct-25,1740,98.9,141.8,17.25,29.25
SBILIFE,30-Sep-25,1760,64.05,67.7,6.5,6.7
SBILIFE,28-Oct-25,1760,79.2,114.5,22.4,28.85
SBILIFE,25-Nov-25,1760,0,0,29.75,0
SBILIFE,30-Sep-25,1780,49.25,50,10.45,10.65
SBILIFE,28-Oct-25,1780,67.15,101.65,28.8,44.35
SBILIFE,30-Sep-25,1800,35.55,36,16.4,16.65
SBILIFE,28-Oct-25,1800,65.25,74.4,35.35,39.25
SBILIFE,25-Nov-25,1800,0,0,42.4,0
SBILIFE,30-Sep-25,1820,24.4,24.6,25.15,25.4
SBILIFE,28-Oct-25,1820,54.05,59.6,40.35,54.8
SBILIFE,30-Sep-25,1840,15.85,16,36.5,36.95
SBILIFE,28-Oct-25,1840,39.65,53.45,44.3,66.35
SBILIFE,30-Sep-25,1860,10.3,10.45,50.7,51.4
SBILIFE,28-Oct-25,1860,28.45,45.05,53.7,82.8
SBILIFE,30-Sep-25,1880,6.6,6.75,65.75,69.2
SBILIFE,28-Oct-25,1880,20.4,37.45,60.25,96.55
SBILIFE,30-Sep-25,1900,4.55,4.75,84.7,85.7
SBILIFE,28-Oct-25,1900,21,30.55,77.15,109.5
SBILIFE,30-Sep-25,1920,3.1,3.2,103.05,103.95
SBILIFE,28-Oct-25,1920,13.85,27.35,87.05,123.65
SBILIFE,30-Sep-25,1940,2.1,2.2,115,129.05
SBILIFE,28-Oct-25,1940,11.05,19.55,86.95,136.3
SBILIFE,30-Sep-25,1960,1.55,1.65,135.25,148.1
SBILIFE,28-Oct-25,1960,7.3,15.8,103.05,152.9
SBILIFE,30-Sep-25,1980,1.05,1.6,155.05,169.45
SBILIFE,28-Oct-25,1980,5.85,14.7,126.6,171.45
SBILIFE,30-Sep-25,2000,1.15,1.2,175.9,187.2
SBILIFE,28-Oct-25,2000,8.15,8.45,144.7,186.2
SBILIFE,30-Sep-25,2020,0.7,1.05,194.2,208.55
SBILIFE,28-Oct-25,2020,5.25,30.85,166.2,223.2
SBILIFE,30-Sep-25,2040,0.55,0.75,212.9,230.25
SBILIFE,28-Oct-25,2040,3.95,8.05,188.25,224.25
SBILIFE,30-Sep-25,2080,0.25,0.95,252.9,267.65
SBILIFE,28-Oct-25,2080,1.05,8.35,224.7,263.9
SBILIFE,25-Nov-25,2080,0.1,0,0,0
SBILIFE,30-Sep-25,2120,0.35,0.75,293.4,307.6
SBILIFE,28-Oct-25,2120,0.25,18.5,264.7,313.45
SBILIFE,30-Sep-25,2160,0.15,0.9,0,0
SHRIRAMFIN,30-Sep-25,480,141.3,147.05,0,0.75
SHRIRAMFIN,28-Oct-25,480,144,158.4,0.2,3.75
SHRIRAMFIN,30-Sep-25,500,121.6,126.1,0.15,0.2
SHRIRAMFIN,28-Oct-25,500,124.35,138.45,0.25,4
SHRIRAMFIN,30-Sep-25,510,111.85,116.4,0.15,0.8
SHRIRAMFIN,28-Oct-25,510,114.2,125.1,0.25,3
SHRIRAMFIN,30-Sep-25,520,101.45,106.15,0.2,0.3
SHRIRAMFIN,28-Oct-25,520,104.9,119.05,0.75,3.5
SHRIRAMFIN,30-Sep-25,530,91.8,96.5,0.25,0.35
SHRIRAMFIN,28-Oct-25,530,94.8,104.9,1.15,2.3
SHRIRAMFIN,30-Sep-25,540,81.7,86.15,0.4,0.45
SHRIRAMFIN,28-Oct-25,540,85.7,100.35,1.6,3.75
SHRIRAMFIN,30-Sep-25,550,72.55,75.5,0.5,0.6
SHRIRAMFIN,28-Oct-25,550,76.1,86.15,2.35,4.35
SHRIRAMFIN,30-Sep-25,560,62.6,66.15,0.7,0.8
SHRIRAMFIN,28-Oct-25,560,68.7,76.4,4.35,4.8
SHRIRAMFIN,25-Nov-25,560,0,0,0,10
SHRIRAMFIN,30-Sep-25,570,54.4,54.9,1.05,1.15
SHRIRAMFIN,28-Oct-25,570,60.25,68.65,5.85,6.2
SHRIRAMFIN,30-Sep-25,580,45.2,45.8,1.65,1.7
SHRIRAMFIN,28-Oct-25,580,52.2,61.5,7.75,8.05
SHRIRAMFIN,25-Nov-25,580,0,0,8.5,0
SHRIRAMFIN,30-Sep-25,590,36.1,36.45,2.55,2.7
SHRIRAMFIN,28-Oct-25,590,43.1,54.05,9.25,11.95
SHRIRAMFIN,30-Sep-25,600,27.95,28.2,4.15,4.2
SHRIRAMFIN,28-Oct-25,600,40.05,40.75,13.05,13.45
SHRIRAMFIN,25-Nov-25,600,0,65.9,14.1,0
SHRIRAMFIN,30-Sep-25,610,20.45,20.65,6.7,6.8
SHRIRAMFIN,28-Oct-25,610,33.2,34.75,14.8,17.55
SHRIRAMFIN,30-Sep-25,620,14.4,14.6,10.5,10.6
SHRIRAMFIN,28-Oct-25,620,28.3,28.95,20.95,21.5
SHRIRAMFIN,25-Nov-25,620,0,55.35,0,0
SHRIRAMFIN,30-Sep-25,630,9.65,9.75,15.75,15.95
SHRIRAMFIN,28-Oct-25,630,22,25.65,25,27.05
SHRIRAMFIN,30-Sep-25,640,6.3,6.4,22.25,22.45
SHRIRAMFIN,28-Oct-25,640,19.15,19.85,27.75,35.15
SHRIRAMFIN,25-Nov-25,640,0,0,0,0
SHRIRAMFIN,30-Sep-25,650,4,4.1,30,30.35
SHRIRAMFIN,28-Oct-25,650,15.55,16.1,37.2,39.95
SHRIRAMFIN,30-Sep-25,660,2.55,2.65,36.8,39.5
SHRIRAMFIN,28-Oct-25,660,12.35,15,44.55,45.65
SHRIRAMFIN,25-Nov-25,660,0,37.9,0,0
SHRIRAMFIN,30-Sep-25,670,1.7,1.8,47.65,48.1
SHRIRAMFIN,28-Oct-25,670,9.7,10.8,46.2,58.05
SHRIRAMFIN,30-Sep-25,680,1.15,1.25,56.95,57.3
SHRIRAMFIN,28-Oct-25,680,8.05,8.35,55.15,63.15
SHRIRAMFIN,25-Nov-25,680,0,0,0,0
SHRIRAMFIN,30-Sep-25,690,0.8,0.9,66.7,67.2
SHRIRAMFIN,28-Oct-25,690,5.65,7.55,63.3,73.05
SHRIRAMFIN,30-Sep-25,700,0.65,0.75,76.05,77
SHRIRAMFIN,28-Oct-25,700,5.2,5.35,70.6,80.1
SHRIRAMFIN,25-Nov-25,700,0,0,0,0
SHRIRAMFIN,30-Sep-25,720,0.4,0.45,93.5,98.4
SHRIRAMFIN,28-Oct-25,720,2.65,4.7,88.7,98.8
SHRIRAMFIN,30-Sep-25,740,0,0.95,113.05,118.9
SHRIRAMFIN,28-Oct-25,740,0.65,3.9,106.85,117.75
SONACOMS,30-Sep-25,340,95.95,100.4,0,1.45
SONACOMS,28-Oct-25,340,96.95,108.3,0,2.65
SONACOMS,30-Sep-25,360,76,79.5,0,0.4
SONACOMS,28-Oct-25,360,78.4,88.65,1.05,3.9
SONACOMS,25-Nov-25,360,0,0,3.5,10
SONACOMS,30-Sep-25,380,56.5,60,0.45,0.55
SONACOMS,28-Oct-25,380,61.85,67.75,4.2,4.3
SONACOMS,25-Nov-25,380,0,0,4.1,0
SONACOMS,30-Sep-25,390,48.55,49.15,0.8,0.9
SONACOMS,28-Oct-25,390,52.4,63.8,4.3,8.1
SONACOMS,30-Sep-25,400,39.2,39.55,1.5,1.55
SONACOMS,28-Oct-25,400,46.25,47.8,7.75,8.05
SONACOMS,25-Nov-25,400,0,0,8.15,0
SONACOMS,30-Sep-25,410,30.35,30.65,2.6,2.7
SONACOMS,28-Oct-25,410,35.95,43.5,7.65,14.2
SONACOMS,30-Sep-25,420,22.15,22.55,4.35,4.5
SONACOMS,28-Oct-25,420,28.45,36.25,9.7,16.35
SONACOMS,25-Nov-25,420,0,0,14.3,0
SONACOMS,30-Sep-25,430,15.45,15.65,7.45,7.6
SONACOMS,28-Oct-25,430,25.55,26.6,16.05,18.1
SONACOMS,30-Sep-25,440,10.1,10.25,12.05,12.25
SONACOMS,28-Oct-25,440,20.45,21.35,20.4,21.95
SONACOMS,25-Nov-25,440,0,0,0,35
SONACOMS,30-Sep-25,450,6.4,6.5,18.3,18.45
SONACOMS,28-Oct-25,450,15.55,16.65,25.85,27.25
SONACOMS,30-Sep-25,460,3.9,3.95,25.75,26.05
SONACOMS,28-Oct-25,460,12.05,12.9,29.3,35
SONACOMS,25-Nov-25,460,0,22.45,0,60
SONACOMS,30-Sep-25,470,2.4,2.5,34.15,34.55
SONACOMS,28-Oct-25,470,8.05,10.9,36.15,42.25
SONACOMS,30-Sep-25,480,1.5,1.6,43.2,43.65
SONACOMS,28-Oct-25,480,6,7.95,44.1,48.7
SONACOMS,25-Nov-25,480,8,15.8,0,0
SONACOMS,30-Sep-25,490,0.95,1.05,52.65,53.1
SONACOMS,28-Oct-25,490,3.7,6.25,51.6,57.35
SONACOMS,30-Sep-25,500,0.7,0.75,62.25,62.85
SONACOMS,28-Oct-25,500,4.05,4.3,62.3,65
SONACOMS,25-Nov-25,500,0.1,0,0,0
SONACOMS,30-Sep-25,510,0.45,0.5,71,74.05
SONACOMS,30-Sep-25,520,0.35,0.4,80.6,83.95
SONACOMS,28-Oct-25,520,1.85,3.75,77.55,84.15
SONACOMS,25-Nov-25,520,0.2,0,0,0
SONACOMS,30-Sep-25,540,0.15,0.25,100.55,103.6
SONACOMS,28-Oct-25,540,0.2,2.4,96.1,103.4
SOLARINDS,30-Sep-25,11500,3296.05,3412.6,3.05,4.9
SOLARINDS,28-Oct-25,11500,3346.75,3628.85,15.3,20
SOLARINDS,30-Sep-25,12000,2797.65,2914,3.3,4
SOLARINDS,28-Oct-25,12000,2854,3171.55,29.25,37.35
SOLARINDS,30-Sep-25,12250,2553.55,2657.7,2.85,9.35
SOLARINDS,28-Oct-25,12250,2604.6,2997.05,0,172.25
SOLARINDS,30-Sep-25,12500,2300.05,2407.1,5.3,6
SOLARINDS,28-Oct-25,12500,2362.35,2769.4,0,123.3
SOLARINDS,30-Sep-25,12750,2057.95,2169.35,6.45,12.3
SOLARINDS,28-Oct-25,12750,2108.75,2537.85,0,128.8
SOLARINDS,30-Sep-25,13000,1810.25,1919.85,8.8,9.25
SOLARINDS,28-Oct-25,13000,1868.1,2147.35,46.4,107
SOLARINDS,30-Sep-25,13250,1563.05,1674.85,15.05,15.65
SOLARINDS,28-Oct-25,13250,1610.75,1881.6,0,145.4
SOLARINDS,30-Sep-25,13500,1324.3,1424.45,24.3,24.95
SOLARINDS,28-Oct-25,13500,1441.9,1563.25,0,184.5
SOLARINDS,30-Sep-25,13750,1125.65,1184,40.75,41.7
SOLARINDS,28-Oct-25,13750,1128.95,1505.55,140.2,256.9
SOLARINDS,30-Sep-25,14000,926.5,941.2,68.95,70.45
SOLARINDS,28-Oct-25,14000,1079.7,1289.25,225.05,239.8
SOLARINDS,30-Sep-25,14250,714,727.35,117.25,119.35
SOLARINDS,28-Oct-25,14250,838.75,1067.25,258.75,401.95
SOLARINDS,30-Sep-25,14500,538.2,543.95,185.45,188.55
SOLARINDS,28-Oct-25,14500,785.4,833.65,373.1,411.15
SOLARINDS,30-Sep-25,14750,390.8,395.5,286.15,291.7
SOLARINDS,28-Oct-25,14750,649.65,710.9,469.75,545.1
SOLARINDS,30-Sep-25,15000,279.7,282.6,414.25,422.75
SOLARINDS,28-Oct-25,15000,529,554.65,485,690.8
SOLARINDS,30-Sep-25,15250,187.65,191.5,571.1,600.7
SOLARINDS,28-Oct-25,15250,388.1,484.15,644.75,854
SOLARINDS,30-Sep-25,15500,126.4,128.85,758.55,784.65
SOLARINDS,28-Oct-25,15500,296.35,450.15,797.45,1058.85
SOLARINDS,30-Sep-25,15750,82.25,84.6,920.15,1027.15
SOLARINDS,28-Oct-25,15750,136.95,416.2,917.85,1272.05
SOLARINDS,30-Sep-25,16000,54.15,55.6,1178,1207.15
SOLARINDS,28-Oct-25,16000,147,319.9,1096,1423.7
SOLARINDS,30-Sep-25,16250,11.05,47.8,1363.5,1481.45
SOLARINDS,28-Oct-25,16250,0,225.75,1319.8,1627.9
SOLARINDS,30-Sep-25,16500,25,25.4,1650.55,1717.8
SOLARINDS,28-Oct-25,16500,0,194.7,1478.3,1837.85
SOLARINDS,30-Sep-25,16750,0,0,1836.95,1969.05
SOLARINDS,30-Sep-25,17000,12.9,15.35,2092.45,2206.45
SOLARINDS,28-Oct-25,17000,75.95,85.45,1912.9,2209.35
SOLARINDS,30-Sep-25,17500,0,0,2578.4,2706.4
SIEMENS,30-Sep-25,2500,0,0,0.15,1.7
SIEMENS,30-Sep-25,2600,746.25,775.8,0.25,1.2
SIEMENS,28-Oct-25,2600,765,842.65,3,7.35
SIEMENS,30-Sep-25,2650,0,0,0.35,2.45
SIEMENS,30-Sep-25,2700,652,675.3,0.8,1.7
SIEMENS,28-Oct-25,2700,664.15,754.55,1.1,27.35
SIEMENS,30-Sep-25,2750,598.45,626.45,1.4,1.5
SIEMENS,28-Oct-25,2750,614.55,705.75,1.1,29.15
SIEMENS,30-Sep-25,2800,552.85,576.7,1.1,1.75
SIEMENS,28-Oct-25,2800,566.9,657.2,4.15,28.6
SIEMENS,30-Sep-25,2850,499.6,527.1,1.7,2.05
SIEMENS,28-Oct-25,2850,517.95,609.3,3.2,32.1
SIEMENS,30-Sep-25,2900,455.15,476.3,2.4,2.75
SIEMENS,28-Oct-25,2900,469.35,544.55,7.4,25.9
SIEMENS,30-Sep-25,2950,404.5,429.2,2.75,3.05
SIEMENS,28-Oct-25,2950,419.25,492.6,0,23.4
SIEMENS,30-Sep-25,3000,363.3,369.4,3.9,4
SIEMENS,28-Oct-25,3000,381.7,439.35,16.05,25.8
SIEMENS,30-Sep-25,3050,316,318.95,4.85,4.95
SIEMENS,28-Oct-25,3050,332.55,394.4,23,37.9
SIEMENS,30-Sep-25,3100,267.65,270.45,6.9,7.1
SIEMENS,28-Oct-25,3100,298.95,331.55,32.1,35.1
SIEMENS,30-Sep-25,3150,221.45,224,10.05,10.25
SIEMENS,28-Oct-25,3150,242.4,291.3,0,56.25
SIEMENS,30-Sep-25,3200,177.95,179.3,15.85,16.15
SIEMENS,28-Oct-25,3200,226.15,244.65,52.55,59.1
SIEMENS,30-Sep-25,3250,137.55,138.75,25.3,25.55
SIEMENS,28-Oct-25,3250,184.95,236.15,66.4,96.3
SIEMENS,30-Sep-25,3300,103.15,103.85,39.75,40.1
SIEMENS,28-Oct-25,3300,171.35,173.9,88.25,92.6
SIEMENS,30-Sep-25,3350,73.9,74.55,60.25,60.8
SIEMENS,28-Oct-25,3350,139.1,146.15,81.85,126.75
SIEMENS,30-Sep-25,3400,51.15,51.6,87,87.85
SIEMENS,28-Oct-25,3400,116.6,121.95,132.95,140
SIEMENS,30-Sep-25,3450,34.55,34.95,120.2,121.75
SIEMENS,28-Oct-25,3450,95,119.5,140.45,193.65
SIEMENS,30-Sep-25,3500,22.9,23.2,158.7,161.15
SIEMENS,28-Oct-25,3500,76.15,80.65,181.65,211.35
SIEMENS,30-Sep-25,3550,15.35,15.55,191.9,211.25
SIEMENS,28-Oct-25,3550,39.4,71.95,191.45,250.4
SIEMENS,30-Sep-25,3600,10.4,10.55,245.45,247.5
SIEMENS,28-Oct-25,3600,50.25,53.2,223,282.7
SIEMENS,30-Sep-25,3650,5.9,9.2,281.4,304.9
SIEMENS,28-Oct-25,3650,0,52.45,264.85,333.05
SIEMENS,30-Sep-25,3700,5.3,5.45,330.5,349.55
SIEMENS,28-Oct-25,3700,21.05,42.2,306.85,373.85
SIEMENS,30-Sep-25,3800,2.9,3.2,425.75,449.95
SIEMENS,28-Oct-25,3800,9.95,39.2,395.7,464.1
SRF,30-Sep-25,2300,669.35,699.45,0.1,10.95
SRF,28-Oct-25,2300,679.85,698.8,0.3,8.85
SRF,30-Sep-25,2400,566.7,588.4,0.15,2.7
SRF,28-Oct-25,2400,580.85,647.1,0.3,10.1
SRF,25-Nov-25,2400,0,0,3.3,0
SRF,30-Sep-25,2500,468.15,488.05,0.95,1
